1.02144e-79	6.62492e-81	4.23426e-82	2.66793e-83	1.65782e-84	1.0163e-85	6.18993e-87	3.73599e-87	2.56955e-85	1.83531e-83	1.22847e-81	7.70828e-80	4.53526e-78	2.50242e-76	1.2949e-74	6.28326e-73	2.85827e-71	1.21853e-69	4.86596e-68	1.81899e-66	6.3604e-65	2.07842e-63	6.34022e-62	1.80322e-60	4.77457e-59	1.17499e-57	2.68238e-56	5.66824e-55	1.10597e-53	1.98693e-52	3.27625e-51	4.94025e-50	6.78425e-49	8.44495e-48	9.47818e-47	9.53415e-46	8.53807e-45	6.75717e-44	4.68899e-43	2.83009e-42	1.47409e-41	6.57797e-41	2.49667e-40	7.98452e-40	2.12352e-39	4.67637e-39	9.01004e-39	1.73411e-38	3.28527e-38	5.14031e-38	5.68582e-38	4.66439e-38	3.11688e-38	1.85713e-38	1.03475e-38	5.38035e-39	2.55532e-39	1.09161e-39	4.17593e-40	1.43421e-40	4.44724e-41	1.25323e-41	3.23047e-42	7.664e-43	1.68289e-43	3.43799e-44	6.56517e-45	1.1769e-45	1.9883e-46	3.17704e-47	4.81694e-48	6.95062e-49	9.57111e-50	1.26088e-50	1.5928e-51	1.93348e-52	2.25973e-53	2.54742e-54	2.77455e-55	2.92422e-56	2.98659e-57	2.95987e-58	2.85e-59	2.66931e-60	2.4345e-61	2.16432e-62	1.87739e-63	1.59036e-64	1.3168e-65	1.06653e-66	8.45641e-68	6.56852e-69	5.00163e-70	3.73592e-71	2.73899e-72	1.97215e-73	1.39535e-74	9.70627e-76	6.6414e-77	4.4721e-78	
6.62492e-81	4.32421e-82	2.78129e-83	1.76348e-84	1.10266e-85	6.80179e-87	4.15925e-88	1.77288e-88	1.16309e-86	8.31106e-85	5.56576e-83	3.4941e-81	2.05685e-79	1.1355e-77	5.87896e-76	2.85425e-74	1.29916e-72	5.54184e-71	2.21441e-69	8.28323e-68	2.89833e-66	9.47768e-65	2.89328e-63	8.23508e-62	2.18223e-60	5.37482e-59	1.22809e-57	2.5975e-56	5.07304e-55	9.12319e-54	1.50592e-52	2.27333e-51	3.12558e-50	3.8956e-49	4.37814e-48	4.41044e-47	3.95598e-46	3.13637e-45	2.18074e-44	1.31915e-43	6.88835e-43	3.08249e-42	1.17348e-41	3.76437e-41	1.00427e-40	2.21922e-40	4.29299e-40	8.29135e-40	1.57535e-39	2.47364e-39	2.75134e-39	2.27034e-39	1.52381e-39	9.09516e-40	5.06774e-40	2.63605e-40	1.25421e-40	5.37499e-41	2.06481e-41	7.12593e-42	2.22135e-42	6.29507e-43	1.63228e-43	3.8962e-44	8.60955e-45	1.77028e-45	3.40294e-46	6.14142e-47	1.04466e-47	1.68076e-48	2.5661e-49	3.72874e-50	5.17072e-51	6.85997e-52	8.72712e-53	1.06687e-53	1.25572e-54	1.42559e-55	1.56366e-56	1.6596e-57	1.70689e-58	1.70345e-59	1.65164e-60	1.55766e-61	1.43046e-62	1.28045e-63	1.1183e-64	9.53784e-66	7.95076e-67	6.48309e-68	5.17486e-69	4.04641e-70	3.10162e-71	2.33203e-72	1.72096e-73	1.24724e-74	8.88194e-76	6.21833e-77	4.28216e-78	2.9019e-79	
4.23426e-82	2.78129e-83	1.80016e-84	1.14854e-85	7.2263e-87	4.48515e-88	2.75548e-89	8.47485e-90	5.20276e-88	3.71923e-86	2.49188e-84	1.56512e-82	9.21792e-81	5.09145e-79	2.63744e-77	1.28118e-75	5.83478e-74	2.49041e-72	9.95718e-71	3.72694e-69	1.30492e-67	4.27007e-66	1.30447e-64	3.71564e-63	9.85378e-62	2.42895e-60	5.55462e-59	1.17589e-57	2.2987e-56	4.13796e-55	6.83738e-54	1.03328e-52	1.42229e-51	1.77485e-50	1.99731e-49	2.0149e-48	1.81009e-47	1.43753e-46	1.00144e-45	6.07101e-45	3.17794e-44	1.42598e-43	5.44439e-43	1.75171e-42	4.68744e-42	1.03933e-41	2.01843e-41	3.91154e-41	7.45279e-41	1.17435e-40	1.31337e-40	1.09011e-40	7.34961e-41	4.3952e-41	2.44942e-41	1.27465e-41	6.07557e-42	2.61198e-42	1.00758e-42	3.49412e-43	1.09498e-43	3.12052e-44	8.13903e-45	1.95464e-45	4.34647e-46	8.99487e-47	1.74046e-47	3.16216e-48	5.41542e-49	8.77284e-50	1.34868e-50	1.9734e-51	2.75572e-52	3.68168e-53	4.7167e-54	5.80665e-55	6.88258e-56	7.86851e-57	8.69107e-58	9.28885e-59	9.62015e-60	9.66747e-61	9.43836e-62	8.96269e-63	8.28727e-64	7.46896e-65	6.5675e-66	5.63928e-67	4.7326e-68	3.88487e-69	3.12163e-70	2.45711e-71	1.89584e-72	1.4348e-73	1.06575e-74	7.77404e-76	5.57189e-77	3.926e-78	2.72087e-79	1.85557e-80	
2.66793e-83	1.76348e-84	1.14854e-85	7.37358e-87	4.66798e-88	2.91512e-89	1.80012e-90	4.1044e-91	2.30078e-89	1.64532e-87	1.10288e-85	6.93033e-84	4.08365e-82	2.2567e-80	1.1696e-78	5.68453e-77	2.59028e-75	1.10621e-73	4.42549e-72	1.65746e-70	5.807e-69	1.90148e-67	5.81286e-66	1.65693e-64	4.39744e-63	1.08482e-61	2.48286e-60	5.26064e-59	1.02931e-57	1.85465e-56	3.0676e-55	4.64072e-54	6.39493e-53	7.9896e-52	9.00245e-51	9.0942e-50	8.18206e-49	6.50884e-48	4.54283e-47	2.75985e-46	1.4482e-45	6.51634e-45	2.49577e-44	8.05851e-44	2.16528e-43	4.82358e-43	9.40603e-43	1.83187e-42	3.5206e-42	5.61561e-42	6.29818e-42	5.2301e-42	3.52661e-42	2.10755e-42	1.17301e-42	6.10053e-43	2.91066e-43	1.25454e-43	4.8576e-44	1.69222e-44	5.33019e-45	1.5274e-45	4.00697e-46	9.68129e-47	2.16625e-47	4.51177e-48	8.78726e-49	1.60716e-49	2.77098e-50	4.51958e-51	6.99595e-52	1.03075e-52	1.44939e-53	1.94992e-54	2.51556e-55	3.11852e-56	3.72219e-57	4.2851e-58	4.76603e-59	5.12925e-60	5.34901e-61	5.41245e-62	5.32055e-63	5.08704e-64	4.73579e-65	4.29717e-66	3.80409e-67	3.28843e-68	2.77821e-69	2.29577e-70	1.85697e-71	1.47131e-72	1.14268e-73	8.70441e-75	6.50751e-76	4.77752e-77	3.4462e-78	2.44374e-79	1.70437e-80	1.16969e-81	
1.65782e-84	1.10266e-85	7.2263e-87	4.66798e-88	2.97335e-89	1.86821e-90	1.1599e-91	2.0252e-92	1.00622e-90	7.19777e-89	4.82691e-87	3.03456e-85	1.78894e-83	9.89079e-82	5.12875e-80	2.49398e-78	1.13704e-76	4.85858e-75	1.94482e-73	7.28821e-72	2.55505e-70	8.3718e-69	2.561e-67	7.30514e-66	1.94019e-64	4.78999e-63	1.09717e-61	2.32662e-60	4.55634e-59	8.21732e-58	1.36046e-56	2.06024e-55	2.84213e-54	3.55518e-53	4.0118e-52	4.06141e-51	3.66881e-50	2.94564e-49	2.10357e-48	1.35116e-47	8.02265e-47	4.56775e-46	2.52874e-45	1.3084e-44	5.76632e-44	1.86445e-43	3.85697e-43	1.02258e-42	3.70541e-42	9.80679e-42	9.58278e-42	5.64128e-42	2.51701e-42	1.02829e-42	4.1506e-43	1.59647e-43	5.60135e-44	1.78029e-44	5.20891e-45	1.43249e-45	3.75775e-46	9.45145e-47	2.27423e-47	5.20791e-48	1.12959e-48	2.3141e-49	4.47394e-50	8.16847e-51	1.41074e-51	2.30963e-52	3.59308e-53	5.3245e-54	7.53385e-55	1.02018e-55	1.32493e-56	1.65367e-57	1.98731e-58	2.30359e-59	2.57978e-60	2.7955e-61	2.93531e-62	2.99049e-63	2.95981e-64	2.84918e-65	2.67044e-66	2.43948e-67	2.17408e-68	1.89195e-69	1.60905e-70	1.33845e-71	1.08976e-72	8.69105e-74	6.79385e-75	5.20885e-76	3.91935e-77	2.89589e-78	2.10225e-79	1.50021e-80	1.05292e-81	7.27149e-83	
1.0163e-85	6.80179e-87	4.48515e-88	2.91512e-89	1.86821e-90	1.18098e-91	7.37337e-93	1.02269e-93	4.35342e-92	3.11483e-90	2.08976e-88	1.31437e-86	7.75203e-85	4.28801e-83	2.22458e-81	1.0823e-79	4.93692e-78	2.11068e-76	8.4535e-75	3.16978e-73	1.11191e-71	3.64554e-70	1.11593e-68	3.18532e-67	8.466e-66	2.09167e-64	4.79485e-63	1.01765e-61	1.9951e-60	3.60531e-59	6.00233e-58	9.26459e-57	1.36412e-55	2.07789e-54	3.72293e-53	8.12091e-52	1.89477e-50	4.1149e-49	7.72357e-48	1.21024e-46	1.55222e-45	1.60652e-44	1.32608e-43	8.5976e-43	4.2094e-42	1.40813e-41	2.92588e-41	7.92129e-41	2.89054e-40	7.53471e-40	7.28354e-40	4.22901e-40	1.85212e-40	7.41387e-41	2.91652e-41	1.07402e-41	3.49725e-42	9.87217e-43	2.42453e-43	5.24083e-44	1.00992e-44	1.75554e-45	2.78149e-46	4.05346e-47	5.47737e-48	6.91449e-49	8.21391e-50	9.25177e-51	9.96415e-52	1.03629e-52	1.05303e-53	1.05951e-54	1.06992e-55	1.09625e-56	1.14573e-57	1.21942e-58	1.31233e-59	1.41461e-60	1.51369e-61	1.59648e-62	1.6516e-63	1.67093e-64	1.65053e-65	1.59076e-66	1.49574e-67	1.37247e-68	1.22957e-69	1.07615e-70	9.20748e-72	7.70653e-73	6.31424e-74	5.06776e-75	3.98679e-76	3.0762e-77	2.32941e-78	1.73207e-79	1.26535e-80	9.08671e-82	6.41752e-83	4.45964e-84	
6.18993e-87	4.15925e-88	2.75548e-89	1.80012e-90	1.1599e-91	7.37337e-93	4.62847e-94	5.29947e-95	1.86398e-93	1.3338e-91	8.95239e-90	5.63313e-88	3.32386e-86	1.83943e-84	9.5473e-83	4.64721e-81	2.12091e-79	9.07227e-78	3.63551e-76	1.36397e-74	4.78741e-73	1.57058e-71	4.81089e-70	1.37446e-68	3.66154e-67	9.1411e-66	2.20545e-64	5.80537e-63	2.12203e-61	1.11944e-59	6.57992e-58	3.60215e-56	1.7319e-54	7.19333e-53	2.56447e-51	7.80836e-50	2.01873e-48	4.39915e-47	8.008e-46	1.20497e-44	1.48164e-43	1.47186e-42	1.16851e-41	7.3032e-41	3.45715e-40	1.12641e-39	2.3328e-39	6.23756e-39	2.20183e-38	5.55972e-38	5.33968e-38	3.0993e-38	1.36485e-38	5.53674e-39	2.21217e-39	8.24315e-40	2.70557e-40	7.68167e-41	1.89551e-41	4.1144e-42	7.95797e-43	1.38772e-43	2.204e-44	3.21592e-45	4.34334e-46	5.46471e-47	6.44132e-48	7.14809e-49	7.50077e-50	7.47152e-51	7.08937e-52	6.42779e-53	5.5847e-54	4.66169e-55	3.74732e-56	2.90729e-57	2.18144e-58	1.58617e-59	1.11987e-60	7.69261e-62	5.1527e-63	3.37406e-64	2.16652e-65	1.36945e-66	8.56352e-68	5.33072e-69	3.32817e-70	2.10136e-71	1.35231e-72	8.92092e-74	6.04507e-75	4.19894e-76	2.97358e-77	2.1319e-78	1.53655e-79	1.10663e-80	7.92709e-82	5.62912e-83	3.95381e-84	2.74302e-85	
3.73599e-87	1.77288e-88	8.47485e-90	4.1044e-91	2.0252e-92	1.02269e-93	5.29947e-95	3.84646e-96	7.90505e-95	5.65328e-93	3.79601e-91	2.38959e-89	1.41061e-87	7.80981e-86	4.05545e-84	1.97496e-82	9.01782e-81	3.85938e-79	1.54741e-77	5.8105e-76	2.0482e-74	6.961e-73	2.70281e-71	1.85839e-69	2.18673e-67	2.73481e-65	3.02523e-63	2.87243e-61	2.34003e-59	1.64099e-57	9.93231e-56	5.19541e-54	2.34846e-52	9.16032e-51	3.07444e-49	8.84053e-48	2.16522e-46	4.48312e-45	7.77565e-44	1.11777e-42	1.31647e-41	1.25585e-40	9.59801e-40	5.78885e-39	2.65258e-38	8.42742e-38	1.73864e-37	4.58787e-37	1.56795e-36	3.8398e-36	3.66452e-36	2.12669e-36	9.42076e-37	3.87444e-37	1.57209e-37	5.92585e-38	1.96017e-38	5.59768e-39	1.38807e-39	3.02658e-40	5.87892e-41	1.02933e-41	1.64107e-42	2.40317e-43	3.25658e-44	4.1102e-45	4.85879e-46	5.40637e-47	5.68714e-48	5.67784e-49	5.39867e-50	4.90415e-51	4.26817e-52	3.56805e-53	2.87173e-54	2.22999e-55	1.67397e-56	1.2169e-57	8.581e-59	5.87827e-60	3.9174e-61	2.54298e-62	1.60994e-63	9.95136e-65	6.01193e-66	3.55327e-67	2.05647e-68	1.16647e-69	6.48985e-71	3.54441e-72	1.90164e-73	1.00301e-74	5.20465e-76	2.65897e-77	1.33848e-78	6.64457e-80	3.25624e-81	1.5772e-82	7.56202e-84	3.59592e-85	
2.56955e-85	1.16309e-86	5.20276e-88	2.30078e-89	1.00622e-90	4.35342e-92	1.86398e-93	7.90505e-95	6.62594e-96	2.37374e-94	1.59362e-92	1.0036e-90	5.9269e-89	3.28286e-87	1.70548e-85	8.30936e-84	3.79837e-82	1.66183e-80	9.16515e-79	1.47501e-76	4.20515e-74	1.06033e-71	2.16519e-69	3.62514e-67	5.06078e-65	5.96867e-63	6.00546e-61	5.19188e-59	3.87631e-57	2.50779e-55	1.40854e-53	6.87222e-52	2.9105e-50	1.06789e-48	3.38338e-47	9.2134e-46	2.14323e-44	4.22616e-43	6.99847e-42	9.6289e-41	1.08799e-39	9.98072e-39	7.35215e-38	4.28396e-37	1.90235e-36	5.89958e-36	1.21181e-35	3.15356e-35	1.04429e-34	2.48307e-34	2.35506e-34	1.36683e-34	6.09297e-35	2.54134e-35	1.0471e-35	3.99136e-36	1.33032e-36	3.8209e-37	9.52187e-38	2.08571e-38	4.06903e-39	7.15391e-40	1.14502e-40	1.6829e-41	2.28832e-42	2.89729e-43	3.435e-44	3.83246e-45	4.04157e-46	4.04429e-47	3.85365e-48	3.50759e-49	3.05834e-50	2.56105e-51	2.06454e-52	1.60557e-53	1.20693e-54	8.78541e-56	6.2027e-57	4.25401e-58	2.83807e-59	1.84426e-60	1.16873e-61	7.23084e-63	4.37219e-64	2.58623e-65	1.49792e-66	8.50227e-68	4.73318e-69	2.58624e-70	1.388e-71	7.32153e-73	3.79824e-74	1.93904e-75	9.7467e-77	4.82644e-78	2.35566e-79	1.13376e-80	5.38332e-82	2.52283e-83	
1.83531e-83	8.31106e-85	3.71923e-86	1.64532e-87	7.19777e-89	3.11483e-90	1.3338e-91	5.65328e-93	2.37374e-94	1.97189e-95	6.6297e-94	4.17425e-92	2.46619e-90	1.36658e-88	7.10266e-87	6.47827e-85	4.86981e-82	3.55485e-79	1.71537e-76	5.97848e-74	1.6004e-71	3.42153e-69	5.99794e-67	8.78346e-65	1.0892e-62	1.15528e-60	1.05592e-58	8.36163e-57	5.75825e-55	3.4566e-53	1.81067e-51	8.27604e-50	3.29657e-48	1.14161e-46	3.42458e-45	8.855e-44	1.96106e-42	3.69048e-41	5.84599e-40	7.71102e-39	8.37112e-38	7.39392e-37	5.25552e-36	2.96152e-35	1.2758e-34	3.86564e-34	7.90134e-34	2.02652e-33	6.50703e-33	1.5038e-32	1.41765e-32	8.22998e-33	3.69344e-33	1.5629e-33	6.53828e-34	2.5196e-34	8.46034e-35	2.4439e-35	6.12097e-36	1.34707e-36	2.63975e-37	4.66073e-38	7.48951e-39	1.10489e-39	1.50758e-40	1.91489e-41	2.27699e-42	2.54738e-43	2.69312e-44	2.70118e-45	2.57937e-46	2.3524e-47	2.05488e-48	1.72371e-49	1.39176e-50	1.08398e-51	8.15984e-53	5.94746e-54	4.20425e-55	2.88679e-56	1.92806e-57	1.25422e-58	7.95609e-60	4.92704e-61	2.98187e-62	1.76535e-63	1.02332e-64	5.81301e-66	3.23853e-67	1.77084e-68	9.51047e-70	5.02004e-71	2.60597e-72	1.3312e-73	6.69539e-75	3.31739e-76	1.62004e-77	7.80132e-79	3.70615e-80	1.73771e-81	
